,Ticker,Turnover
2878,RAK,0.0
2879,RATV,0.0
2880,RAW,0.0
2881,RAX,0.0
2882,RBE1,0.0
2883,RC0,0.0
2884,RC8,0.0
2885,RCF,0.0
2886,RCIB,0.0
2887,RCO,0.0
2888,RCT1,0.0
2889,RDEB,0.0
2890,RDF1,0.0
2891,RDN,0.0
2892,RDO,0.0
2893,RDS,0.0
2894,RE2,0.0
2895,RE7,0.0
2896,REB,0.0
2897,REJ,0.0
2898,REP,0.0
2899,RF6,0.0
2900,RF9,0.0
2901,RFM,0.0
2902,RFS,0.0
2903,RG0,0.0
2904,RG3,10160.0
2905,RGI,0.0
2906,RGN,0.0
2907,RGO,0.0
2908,RGR1,0.0
2909,RGX,200.99999999999997
2910,RH8,14125.0
2911,RHI,0.0
2912,RHK,16267.999999999998
2913,RHM,20604.0
2914,RHO,0.0
2915,RHO5,21568.0
2916,RI1,0.0
2917,RI4,0.0
2918,RIC1,0.0
2919,RIG2,5168.0
2920,RIHN,0.0
2921,RIJ,0.0
2922,RIO1,13050.0
2923,RITN,0.0
2924,RIV,0.0
2925,RJ8,0.0
2926,RJN,0.0
2927,RJR1,0.0
2928,RK8,0.0
2929,RKKK,0.0
2930,RKQ,0.0
2931,RL2,0.0
2932,RLF,0.0
2933,RLG,0.0
2934,RLX,0.0
2935,RMB,0.0
2936,RMC,0.0
2937,RME,0.0
2938,RMV1,0.0
2939,RN3,0.0
2940,RN4,0.0
2941,RN5,0.0
2942,RN7,0.0
2943,RNE1,0.0
2944,RNKA,0.0
2945,RNL,14536.000000000002
2946,RNT,0.0
2947,RNY,23113.0
2948,ROF,0.0
2949,ROH,0.0
2950,ROI,0.0
2951,ROM,0.0
2952,ROT,0.0
2953,RPHA,0.0
2954,RPL,0.0
2955,RQ4,0.0
2956,RQQ,36285.0
2957,RR5,0.0
2958,RRTL,46100.0
2959,RRU,6330.0
2960,RRZ,0.0
2961,RSH,0.0
2962,RSI,0.0
2963,RSL2,0.0
2964,RSO,0.0
2965,RSTA,0.0
2966,RTA,0.0
2967,RTC,0.0
2968,RTHA,0.0
2969,RTM3,0.0
2970,RTN1,0.0
2971,RTO1,0.0
2972,RU6,0.0
2973,RU7,0.0
2974,RUC,630.0
2975,RUD,0.0
2976,RUZ,0.0
2977,RV0,0.0
2978,RV6,0.0
2979,RWC,0.0
2980,RWE,5770.0
2981,RWL,0.0
2982,RWW,0.0
2983,RX5,0.0
2984,RXC,910.0
2985,RY2,0.0
2986,RY4B,0.0
2987,RYC,0.0
2988,RYS1,6435.0
2989,RYU,0.0
2990,RZC,0.0
2991,RZF,0.0
2992,RZS,0.0
2993,RZU,0.0
2994,S0B,0.0
2995,S1A,0.0
2996,S1H,0.0
2997,S1N,3290.0000000000005
2998,S1ON,0.0
2999,S1V,0.0
3000,S2M,183.0
3001,S2Z,0.0
3002,S3F,0.0
3003,S3X,0.0
3004,S3Y,0.0
3005,S4A,0.0
3006,S4LA,0.0
3007,S5N,0.0
3008,S5U5,0.0
3009,S6M,0.0
3010,S7A,0.0
3011,S7E,4042.0
3012,S7MB,0.0
3013,S7N,0.0
3014,S7U,0.0
3015,S7Y,0.0
3016,S82,0.0
3017,S8W1,0.0
3018,S92,3682.0
3019,S9P2,2384.0
3020,S9Q,0.0
3021,S9Y,2409.0
3022,SAC,0.0
3023,SAG,50.0
3024,SANT,0.0
3025,SAP,75920.0
3026,SAX,1294.0
3027,SAYN,0.0
3028,SAZ,0.0
3029,SB3,0.0
3030,SB8A,0.0
3031,SBJ,0.0
3032,SBOA,0.0
3033,SBS,0.0
3034,SBTA,0.0
3035,SBW,0.0
3036,SC2,0.0
3037,SCA,0.0
3038,SCC,0.0
3039,SCG,0.0
3040,SCL,0.0
3041,SCO,0.0
3042,SCS,0.0
3043,SCT,0.0
3044,SCUN,0.0
3045,SD5,0.0
3046,SD6,0.0
3047,SDF,57336.0
3048,SDO,0.0
3049,SDRC,0.0
3050,SDV,0.0
3051,SE7,0.0
3052,SE8,0.0
3053,SEBA,0.0
3054,SED,0.0
3055,SEE,0.0
3056,SEG,0.0
3057,SEH,0.0
3058,SEJ1,0.0
3059,SEO,2475.0
3060,SEQ,0.0
3061,SFB1,0.0
3062,SFD1,0.0
3063,SFM1,0.0
3064,SFO,0.0
3065,SFQ,0.0
3066,SFT,27210.0
3067,SFU1,0.0
3068,SFX,320.0
3069,SG2,0.0
3070,SGE,9444.0
3071,SGI,0.0
3072,SGJH,0.0
3073,SGK1,0.0
3074,SGL,134948.0
3075,SGM,0.0
3076,SGP1,0.0
3077,SGR,0.0
3078,SGT,14819.999999999998
3079,SH0,0.0
3080,SHD,0.0
3081,SHF,0.0
3082,SHG,0.0
3083,SHH,0.0
3084,SHJ,0.0
3085,SHK,0.0
3086,SHN,0.0
3087,SHT,200.0
3088,SHWK,0.0
3089,SHX,0.0
3090,SHZH,0.0
3091,SI2,0.0
3092,SI3,0.0
3093,SIA1,0.0
3094,SIE,76296.0
3095,SIH,0.0
3096,SIL,0.0
3097,SIQ,0.0
3098,SIS,0.0
3099,SIT4,0.0
3100,SIX2,7587.0
3101,SIY,930.0
3102,SIZ,0.0
3103,SJ7,0.0
3104,SJ8,0.0
3105,SJJ,0.0
3106,SJO1,0.0
3107,SJR,0.0
3108,SJX,0.0
3109,SJZN,2962.0
3110,SK1A,4992.0
3111,SK8C,0.0
3112,SKB,0.0
3113,SKC2,0.0
3114,SKI,0.0
3115,SKS,0.0
3116,SKYD,11265.0
3117,SL1,0.0
3118,SL9,0.0
3119,SLB,0.0
3120,SLL,0.0
3121,SLT,0.0
3122,SLW,0.0
3123,SM1,0.0
3124,SM2,0.0
3125,SM3,0.0
3126,SM8,0.0
3127,SMA,0.0
3128,SMHN,2157.0
3129,SMID,0.0
3130,SMM,0.0
3131,SMN1,0.0
3132,SMO,0.0
3133,SMPA,0.0
3134,SMR,0.0
3135,SMS2,3720.0
3136,SN2,0.0
3137,SNAB,9743.999999999998
3138,SND,0.0
3139,SNG,18864.0
3140,SNM,0.0
3141,SNO,0.0
3142,SNW,21995.999999999996
3143,SO1,0.0
3144,SO3,0.0
3145,SO7,0.0
3146,SOAN,0.0
3147,SOBA,0.0
3148,SOH,6594.0
3149,SOK,0.0
3150,SON1,30775.0
3151,SOO1,400.0
3152,SOP,0.0
3153,SOQ,0.0
3154,SOT,0.0
3155,SOU,0.0
3156,SOW,22176.0
3157,SP4A,1704.0
3158,SPB,0.0
3159,SPE,0.0
3160,SPH1,0.0
3161,SPJ,0.0
3162,SPM,0.0
3163,SPN,0.0
3164,SPR,25185.0
3165,SPT6,0.0
3166,SPW,0.0
3167,SQE,0.0
3168,SQKB,0.0
3169,SQM1,0.0
3170,SQU,0.0
3171,SR6,0.0
3172,SR9,0.0
3173,SRB,5476.0
3174,SRM,0.0
3175,SRO,0.0
3176,SRP,0.0
3177,SRS,0.0
3178,SRX,0.0
3179,SRY,0.0
3180,SS6,0.0
3181,SSK,0.0
3182,SSM1,0.0
3183,SSN,0.0
3184,SSO,0.0
3185,SSQA,0.0
3186,ST5,0.0
3187,ST8N,0.0
3188,STD,0.0
3189,STNA,0.0
3190,STP,0.0
3191,STS1,0.0
3192,STT,7364.0
3193,SU1N,6023.0
3194,SU3,0.0
3195,SUA1,0.0
3196,SUL1,0.0
3197,SUMA,0.0
3198,SUR,2922.0
3199,SUU,0.0
3200,SUVN,0.0
3201,SUY1,2165.0
3202,SV5,0.0
3203,SVB,0.0
3204,SVC,0.0
3205,SVHB,0.0
3206,SVJ,0.0
3207,SVKB,0.0
3208,SW5,0.0
3209,SW7,0.0
3210,SWA,0.0
3211,SWC,0.0
3212,SWD,0.0
3213,SWG,0.0
3214,SWI,1628.0
3215,SWJ,0.0
3216,SWN,0.0
3217,SWV,0.0
3218,SWW,0.0
3219,SWX,0.0
3220,SWY,0.0
3221,SXY,0.0
3222,SY1,0.0
3223,SY3,500.0
3224,SY9,0.0
3225,SYI,0.0
3226,SYK,0.0
3227,SYM,0.0
3228,SYP,0.0
3229,SYS,0.0
3230,SYT,0.0
3231,SYU,0.0
3232,SYY,0.0
3233,SYZ,2880.0
3234,SZ1,0.0
3235,SZ7,1400.0000000000002
3236,SZ8,0.0
3237,SZG,0.0
3238,SZU,3870.0000000000005
3239,SZZ,0.0
3240,T1L,0.0
3241,T23,0.0
3242,T2G,0.0
3243,T2L,0.0
3244,T2V,0.0
3245,T2Z,0.0
3246,T3A,0.0
3247,T3F1,0.0
3248,T3O,0.0
3249,T3V,0.0
3250,T3W1,0.0
3251,T4I,0.0
3252,T4W,0.0
3253,T57,0.0
3254,T5N,0.0
3255,T66,0.0
3256,T6A,0.0
3257,T6C,0.0
3258,T6R,0.0
3259,T6W,0.0
3260,T7H1,0.0
3261,T7V,0.0
3262,T8V,0.0
3263,T92,0.0
3264,T9O,0.0
3265,T9Q,0.0
3266,T9Z,0.0
3267,TA1,0.0
3268,TAEN,0.0
3269,TAMN,0.0
3270,TAN,0.0
3271,TAX,0.0
3272,TB5,0.0
3273,TBA,0.0
3274,TBCN,0.0
3275,TBK,0.0
3276,TBN,0.0
3277,TBO,0.0
3278,TBT,0.0
3279,TBY,0.0
3280,TCA,0.0
3281,TCD,0.0
3282,TCE1,0.0
3283,TCG,0.0
3284,TCID,0.0
3285,TCO,0.0
3286,TCS,0.0
3287,TCW,0.0
3288,TD4,0.0
3289,TDB,0.0
3290,TDK,0.0
3291,TDN1,0.0
3292,TDT,0.0
3293,TE4A,0.0
3294,TECA,0.0
3295,TEE,0.0
3296,TEG,21689.0
3297,TEHN,0.0
3298,TEKB,0.0
3299,TEN,0.0
3300,TEQ,9480.0
3301,TEY,0.0
3302,TF7A,2761.0
3303,TFA,0.0
3304,TFC,0.0
3305,TFHC,0.0
3306,TG2,0.0
3307,TG5,0.0
3308,TG9,0.0
3309,TGE,0.0
3310,TGH,0.0
3311,TGK,0.0
3312,TGPN,20.0
3313,TGR,0.0
3314,TGT,0.0
3315,TH3B,0.0
3316,TH51,0.0
3317,THC1,0.0
3318,THK,0.0
3319,THL,0.0
3320,THP,0.0
3321,THQN,0.0
3322,THRA,0.0
3323,THS,0.0
3324,TI5,0.0
3325,TIA,0.0
3326,TIB1,0.0
3327,TIC,0.0
3328,TIE,0.0
3329,TIF,0.0
3330,TIH1,0.0
3331,TII,0.0
3332,TIM,5250.0
3333,TIN,0.0
3334,TIQ1,0.0
3335,TJ3,0.0
3336,TJC,0.0
3337,TJN,0.0
3338,TJO,0.0
3339,TJX,0.0
3340,TK4,0.0
3341,TK8N,0.0
3342,TKA,48120.0
3343,TKD,0.0
3344,TKE,2790.0
3345,TKK1,0.0
3346,TKM,0.0
3347,TKY,0.0
3348,TL0,14922.0
3349,TLA,0.0
3350,TLB,0.0
3351,TLI,0.0
3352,TLK,0.0
3353,TLM,0.0
3354,TLS,0.0
3355,TLW,0.0
3356,TLX,0.0
3357,TLY,0.0
3358,TM7,0.0
3359,TM9,0.0
3360,TMI,0.0
3361,TMJ,0.0
3362,TMR,0.0
3363,TMS1,0.0
3364,TMW,0.0
3365,TN8,0.0
3366,TNE5,0.0
3367,TNH,0.0
3368,TNR,5400.0
3369,TNTC,19182.0
3370,TNU3,0.0
3371,TOB,0.0
3372,TOC,0.0
3373,TOJ,0.0
3374,TOM,0.0
3375,TOS,0.0
3376,TOTB,13287.0
3377,TOY,0.0
3378,TPA1,0.0
3379,TPE,9540.0
3380,TPK2,0.0
3381,TPL,1584.0
3382,TPN,0.0
3383,TPO,0.0
3384,TPV,0.0
3385,TQ41,0.0
3386,TQC,210.0
3387,TQI,0.0
3388,TQL,579.0
3389,TQS,0.0
3390,TQT,0.0
3391,TQW,942.0
3392,TR1,0.0
3393,TRL,0.0
3394,TRS,0.0
3395,TRVC,0.0
3396,TSE1,0.0
3397,TSI,0.0
3398,TSQ,0.0
3399,TSS,0.0
3400,TSTA,0.0
3401,TSUA,0.0
3402,TT1,0.0
3403,TTC,0.0
3404,TTDA,0.0
3405,TTEB,0.0
3406,TTI,0.0
3407,TTK,0.0
3408,TTO,0.0
3409,TTR1,0.0
3410,TTU,0.0
3411,TTW,0.0
3412,TU4,0.0
3413,TUB,0.0
3414,TUI1,4131.0
3415,TUI2,0.0
3416,TUL,0.0
3417,TUO,0.0
3418,TUP,0.0
3419,TUR,0.0
3420,TUT,0.0
3421,TV6,0.0
3422,TVK1,0.0
3423,TVL,0.0
3424,TW11,0.0
3425,TW6,0.0
3426,TWL,0.0
3427,TWM,0.0
3428,TWO,0.0
3429,TX5,0.0
3430,TX8,0.0
3431,TXC2,0.0
3432,TXE,0.0
3433,TXF,0.0
3434,TXG,0.0
3435,TXM,0.0
3436,TXT,0.0
3437,TXW,0.0
3438,TYC1,0.0
3439,TYK,0.0
3440,TYM,0.0
3441,TYU2,0.0
3442,TZ1,0.0
3443,TZ6,0.0
3444,TZ8,0.0
3445,TZL1,0.0
3446,TZO,1080.0
3447,TZZ,0.0
3448,U1B,0.0
3449,U1P,0.0
3450,U6Z,0.0
3451,U7E,0.0
3452,U7N1,0.0
3453,U9E,0.0
3454,U9G,0.0
3455,U9T,0.0
3456,U9V,0.0
3457,U9W,0.0
3458,UAL1,0.0
3459,UB5,0.0
3460,UBE,0.0
3461,UBK,137904.0
3462,UBRA,0.0
3463,UCA,0.0
3464,UCD,0.0
3465,UD5,0.0
3466,UDW,0.0
3467,UE2,0.0
3468,UE3,0.0
3469,UEAN,0.0
3470,UEC,0.0
3471,UEI,0.0
3472,UEN,3507.0
3473,UEO,0.0
3474,UFG,0.0
3475,UG8K,0.0
3476,UGC,0.0
3477,UGD2,0.0
3478,UGI,0.0
3479,UGN,0.0
3480,UGO,0.0
3481,UGY,0.0
3482,UGZ,0.0
3483,UH1,0.0
3484,UHR,0.0
3485,UHY1,0.0
3486,UIJ,0.0
3487,UK2,0.0
3488,UKH,0.0
3489,UKV,0.0
3490,ULC,0.0
3491,ULD,0.0
3492,ULH,0.0
3493,UM2,0.0
3494,UM8,0.0
3495,UM9,0.0
3496,UMA,0.0
3497,UMS,0.0
3498,UMZ,0.0
3499,UNC,0.0
3500,UNH,0.0
3501,UNP,0.0
3502,UNS1,998.0
3503,UNVB,0.0
3504,UOB,0.0
3505,UOF,0.0
3506,UOM,0.0
3507,UP2,0.0
3508,UP7,3030.0
3509,UPAB,0.0
3510,UPE,0.0
3511,UPF,0.0
3512,UPL,527.0
3513,UQM,0.0
3514,UR3,0.0
3515,UR6,0.0
3516,UR9,0.0
3517,URU,0.0
3518,US1,0.0
3519,US8A,3479.9999999999995
3520,USE,14508.0
3521,USG1,0.0
3522,USJ,0.0
3523,USR,0.0
3524,USS,0.0
3525,USX1,0.0
3526,USY1,0.0
3527,UT5A,0.0
3528,UTC1,0.0
3529,UTDI,20568.0
3530,UTG,0.0
3531,UTH,0.0
3532,UTR,0.0
3533,UTY,0.0
3534,UU4,0.0
3535,UUD,0.0
3536,UUEC,0.0
3537,UUM,0.0
3538,UUU,0.0
3539,UV7,0.0
3540,UVD,0.0
3541,UVS,0.0
3542,UW3,0.0
3543,UWS,0.0
3544,UWV,0.0
3545,UXO,0.0
3546,UXX,0.0
3547,V1S,0.0
3548,V1Y,0.0
3549,V33,285.0
3550,V3V,0.0
3551,V4J,1360.0
3552,V6C,2760.0
3553,V7N,0.0
3554,VA7A,0.0
3555,VAA,0.0
3556,VAC,0.0
3557,VAN,0.0
3558,VAS,0.0
3559,VAW,0.0
3560,VBH,0.0
3561,VBK,0.0
3562,VBL,0.0
3563,VCC,424.0
3564,VCH,0.0
3565,VCX,0.0
3566,VEH,0.0
3567,VEM,0.0
3568,VEO,2934.0
3569,VES,0.0
3570,VF2,0.0
3571,VFF,0.0
3572,VFM1,0.0
3573,VFP,0.0
3574,VHM,0.0
3575,VHO,0.0
3576,VHY,0.0
3577,VI6,0.0
3578,VI9,0.0
3579,VIA,0.0
3580,VIH,0.0
3581,VIS,3813.0000000000005
3582,VIU,0.0
3583,VKL,0.0
3584,VLE,0.0
3585,VLM,0.0
3586,VLON,0.0
3587,VLX1,0.0
3588,VN3A,0.0
3589,VNI,0.0
3590,VNM,0.0
3591,VNX,12261.0
3592,VODE,0.0
3593,VOL1,0.0
3594,VOL3,0.0
3595,VON,0.0
3596,VOR,0.0
3597,VOS,0.0
3598,VOW,0.0
3599,VOX,0.0
3600,VP6,0.0
3601,VPH,0.0
3602,VPK5,0.0
3603,VPN,0.0
3604,VR9,0.0
3605,VRS,7988.0
3606,VS51,0.0
3607,VS6,0.0
3608,VSA,0.0
3609,VSC,0.0
3610,VSJ,0.0
3611,VSW,0.0
3612,VT1,0.0
3613,VT9,0.0
3614,VTCB,8200.0
3615,VTLN,0.0
3616,VTM,0.0
3617,VTV,0.0
3618,VTX,0.0
3619,VTZ,0.0
3620,VVD,0.0
3621,VVU,0.0
3622,VW9,0.0
3623,VWD,0.0
3624,VWK,0.0
3625,VWS,0.0
3626,VX1,0.0
3627,W1I,0.0
3628,W2I,0.0
3629,W2L,0.0
3630,W2N,0.0
3631,W2R,0.0
3632,W2U,2200.0
3633,W3N,0.0
3634,W3U,0.0
3635,W7D,0.0
3636,W7E,0.0
3637,W7L,0.0
3638,W8V,0.0
3639,W9X,0.0
3640,W9Z,0.0
3641,WA0,0.0
3642,WAC,0.0
3643,WAL,0.0
3644,WAN,0.0
3645,WAZ,0.0
3646,WB1,0.0
3647,WB7,0.0
3648,WBC,0.0
3649,WC3,0.0
3650,WC7,0.0
3651,WCH,9537.0
3652,WCI,0.0
3653,WCL,0.0
3654,WCMK,0.0
3655,WCQ1,0.0
3656,WD5,0.0
3657,WDC,0.0
3658,WDI,23590.000000000004
3659,WDP,0.0
3660,WE7,915.0
3661,WEO,0.0
3662,WEZ,0.0
3663,WF31,0.0
3664,WF5A,0.0
3665,WFG1,0.0
3666,WFM,0.0
3667,WFR,2058.0
3668,WFS,0.0
3669,WG3,0.0
3670,WGB,0.0
3671,WGF1,0.0
3672,WGN,0.0
3673,WH1C,0.0
3674,WHA,0.0
3675,WHE,0.0
3676,WHF4,0.0
3677,WHK,0.0
3678,WHR,0.0
3679,WHS,0.0
3680,WHT,0.0
3681,WHX,0.0
3682,WI3,0.0
3683,WI4,0.0
3684,WIB,0.0
3685,WIN,5711.0
3686,WIP,0.0
3687,WIQ,0.0
3688,WIS,0.0
3689,WKH,0.0
3690,WL5,0.0
3691,WL6,0.0
3692,WM1,0.0
3693,WM8,0.0
3694,WMB,2992.0
3695,WMC1,0.0
3696,WMF,0.0
3697,WMR,0.0
3698,WMT,0.0
3699,WNZ7,0.0
3700,WOF,0.0
3701,WOL1,0.0
3702,WON1,0.0
3703,WOO,0.0
3704,WOPA,0.0
3705,WOSB,0.0
3706,WOU,0.0
3707,WP7,0.0
3708,WS2A,0.0
3709,WS4,0.0
3710,WS7,0.0
3711,WSE,0.0
3712,WSU,0.0
3713,WSV2,0.0
3714,WTB,0.0
3715,WTH,0.0
3716,WTK,0.0
3717,WTT,0.0
3718,WUMB,0.0
3719,WUP,0.0
3720,WVJ,0.0
3721,WW6,0.0
3722,WWR,0.0
3723,WYR,0.0
3724,WZM,0.0
3725,X0V,0.0
3726,X2S,0.0
3727,X6S,0.0
3728,X9T,0.0
3729,X9X,0.0
3730,XA5,0.0
3731,XA6,0.0
3732,XAC,0.0
3733,XAE1,0.0
3734,XC0,0.0
3735,XCA,0.0
3736,XCD,0.0
3737,XCI,0.0
3738,XCN,0.0
3739,XCQ,0.0
3740,XCY,0.0
3741,XD4,0.0
3742,XDC,0.0
3743,XE0,0.0
3744,XEP,0.0
3745,XER,54600.0
3746,XEUA,0.0
3747,XGH,0.0
3748,XGJ,0.0
3749,XHN1,0.0
3750,XIC,0.0
3751,XIS,0.0
3752,XIX,0.0
3753,XJC,0.0
3754,XKK,0.0
3755,XL9A,0.0
3756,XLY,0.0
3757,XM8,0.0
3758,XMF,0.0
3759,XMPA,0.0
3760,XMY,0.0
3761,XNP,0.0
3762,XOM,0.0
3763,XOMA,0.0
3764,XONA,0.0
3765,XOU,0.0
3766,XPG,0.0
3767,XPH,0.0
3768,XS4,0.0
3769,XSA,0.0
3770,XSC,0.0
3771,XSS,0.0
3772,XT3B,0.0
3773,XTL,0.0
3774,XTP,0.0
3775,XUN,0.0
3776,XWM,0.0
3777,XXA,0.0
3778,XXT,0.0
3779,XYD,1824.0
3780,XYT,0.0
3781,XYUA,0.0
3782,XYXR,0.0
3783,Y0E,10350.0
3784,Y3L,12.0
3785,Y9L,0.0
3786,YA3,0.0
3787,YAAA,0.0
3788,YAB1,0.0
3789,YAD,0.0
3790,YB2N,0.0
3791,YB3,0.0
3792,YBB,0.0
3793,YBD,0.0
3794,YC8,0.0
3795,YCE,0.0
3796,YCJ,0.0
3797,YCP,4798.0
3798,YCZ,0.0
3799,YDAB,0.0
3800,YDO,0.0
3801,YE5,0.0
3802,YEC,0.0
3803,YG4,0.0
3804,YGD,0.0
3805,YGN,0.0
3806,YHO,5598.0
3807,YIN,0.0
3808,YIT,0.0
3809,YIZH,0.0
3810,YK3,0.0
3811,YM1,0.0
3812,YM9A,0.0
3813,YMA,0.0
3814,YOC,0.0
3815,YOJ,0.0
3816,YOK,0.0
3817,YOS,0.0
3818,YP9,0.0
3819,YPH,0.0
3820,YSN,0.0
3821,YSVA,0.0
3822,YT2A,0.0
3823,YTS,0.0
3824,YTT,0.0
3825,YTV,0.0
3826,YUE1,0.0
3827,YUF,0.0
3828,YXS,0.0
3829,YZA,0.0
3830,YZCA,0.0
3831,Z1O,0.0
3832,ZAR,0.0
3833,ZAS,0.0
3834,ZAV,0.0
3835,ZCB,0.0
3836,ZCH,0.0
3837,ZCT1,0.0
3838,ZDC,0.0
3839,ZEF,0.0
3840,ZEG,0.0
3841,ZEH1,0.0
3842,ZEL,0.0
3843,ZEP,0.0
3844,ZFIN,0.0
3845,ZH5,0.0
3846,ZHJ,0.0
3847,ZIL2,0.0
3848,ZIM,0.0
3849,ZM7,0.0
3850,ZMG,0.0
3851,ZMR1,320.0
3852,ZNHH,0.0
3853,ZO1,4866.0
3854,ZOE,0.0
3855,ZOF,0.0
3856,ZPF,0.0
3857,ZS4,0.0
3858,ZSK,15700.0
3859,ZSV,11610.0
3860,ZUO,0.0
3861,ZVF,0.0
3862,ZVL,477.0
3863,ZWC1,0.0
3864,ZWS,0.0
3865,ZYA,0.0
3866,ZYG,0.0
3867,ZYT,338.99999999999994
3868,ZYW,0.0
