Ticker,Country,Exchange,TurnoverMultiple
AMS,Switzerland,SW,5806.0122274772
APEN,Switzerland,SW,1.8502710809
APGN,Switzerland,SW,263.9289422079
APHN,Switzerland,SW,1.7533740916
ARYN,Switzerland,SW,6015.6142576999
ASCN,Switzerland,SW,925.4123889722
AUTN,Switzerland,SW,2360.5767677933
BANB,Switzerland,SW,48.9283654401
BAP,Switzerland,SW,0
BARN,Switzerland,SW,4247.9640096897
BAS,Switzerland,SW,0
BAX,Switzerland,SW,0
BBN,Switzerland,SW,502.9369016034
BC,Switzerland,SW,107.7309955012
BCGE,Switzerland,SW,21.2065982236
BCHN,Switzerland,SW,2743.8458876456
BCJ,Switzerland,SW,0
BCVN,Switzerland,SW,2896.2510093436
BEAN,Switzerland,SW,1138.3089168301
BEKN,Switzerland,SW,332.5873803207
BELL,Switzerland,SW,0
BHI,Switzerland,SW,0
BKW,Switzerland,SW,911.6068750721
BLIN,Switzerland,SW,12.1582650825
BLKB,Switzerland,SW,181.704925597
BOBNN,Switzerland,SW,1779.5916484024
BON,Switzerland,SW,0
BOS,Switzerland,SW,0
BPDG,Switzerland,SW,9.3491752221
BRKN,Switzerland,SW,271.7268427731
BSKP,Switzerland,SW,166.995039797
BSLN,Switzerland,SW,5765.1493828585
BUCN,Switzerland,SW,2070.8270850156
BVZN,Switzerland,SW,0
CADN,Switzerland,SW,1.4211558427
CALN,Switzerland,SW,72.2020994348
CAT,Switzerland,SW,0
CFT,Switzerland,SW,8.766870458
CICN,Switzerland,SW,63.9981543431
CIE,Switzerland,SW,0
CKWN,Switzerland,SW,0
CLTN,Switzerland,SW,276.1102780021
CLXN,Switzerland,SW,0
COPN,Switzerland,SW,1116.8992963433
COTN,Switzerland,SW,2622.678509632
CPGN,Switzerland,SW,40.2353212597
CPHN,Switzerland,SW,0
CYTN,Switzerland,SW,156.5818433499
CZH,Switzerland,SW,219.6331756835
DAE,Switzerland,SW,918.2512400508
DAN,Switzerland,SW,156.9731226208
DCN,Switzerland,SW,0
DESN,Switzerland,SW,0
DKSH,Switzerland,SW,10107.3526358288
EDHN,Switzerland,SW,1477.4160802861
EDIE,Switzerland,SW,0
EFGN,Switzerland,SW,446.5013265659
ELMN,Switzerland,SW,0
EMMN,Switzerland,SW,555.5427384935
EMSN,Switzerland,SW,3129.38055139
EPH,Switzerland,SW,0
ESUN,Switzerland,SW,2.3993540201
EVE,Switzerland,SW,3929.0824777944
FHZN,Switzerland,SW,1703.7259199446
FORN,Switzerland,SW,2615.4804475718
FORNE,Switzerland,SW,0
FTON,Switzerland,SW,6.8058599608
GALN,Switzerland,SW,8060.9066789711
GAM,Switzerland,SW,4611.4153881647
GAME,Switzerland,SW,145.4377667551
GATE,Switzerland,SW,2320.8951436152
GAV,Switzerland,SW,41.4349982697
GBMN,Switzerland,SW,32.1421155843
GE,Switzerland,SW,4.1804129657
GEBNE,Switzerland,SW,0
GFMN,Switzerland,SW,5.9550121121
GOB,Switzerland,SW,0
GOLI,Switzerland,SW,42.237859038
GRKP,Switzerland,SW,341.9079478602
GT,Switzerland,SW,0
GUR,Switzerland,SW,234.3984311916
HBLN,Switzerland,SW,0
HELN,Switzerland,SW,4156.8808397739
HLEE,Switzerland,SW,0
HOCN,Switzerland,SW,93.0211097012
HREN,Switzerland,SW,0
HUBN,Switzerland,SW,193.4802168647
HUE,Switzerland,SW,106.5866881993
HUN,Switzerland,SW,0
IFCN,Switzerland,SW,1178.267389549
IHSN,Switzerland,SW,0
IMPN,Switzerland,SW,3800.5583112239
IMZ,Switzerland,SW,0
INDNE,Switzerland,SW,0
INI,Switzerland,SW,0
INRN,Switzerland,SW,50.2941515746
IPS,Switzerland,SW,0
IS,Switzerland,SW,217.3722459338
JFN,Switzerland,SW,55.6880839774
KABN,Switzerland,SW,2297.6583227593
KARN,Switzerland,SW,102.8400046141
KOMN,Switzerland,SW,1079.986157573
KUD,Switzerland,SW,1023.6197946707
KUNN,Switzerland,SW,2218.9410543315
LECN,Switzerland,SW,53.7390702503
LEHN,Switzerland,SW,1885.3385626947
LEON,Switzerland,SW,0
LIFE,Switzerland,SW,127.1399238667
LINN,Switzerland,SW,0
LISN,Switzerland,SW,4595.6857769062
LISP,Switzerland,SW,5397.8082823855
LLB,Switzerland,SW,1796.2071749914
LLY,Switzerland,SW,0
LOEP,Switzerland,SW,16.6109124466
LOGN,Switzerland,SW,4678.0020763641
LOHN,Switzerland,SW,343.7536047987
LUKN,Switzerland,SW,197.1161610336
MASN,Switzerland,SW,282.9392086746
MBTN,Switzerland,SW,9319.533971623
MCHN,Switzerland,SW,254.7006575153
METN,Switzerland,SW,1349.3597877495
MIKN,Switzerland,SW,34.2830776329
MMM,Switzerland,SW,0
MOB,Switzerland,SW,79.4832160572
MOBN,Switzerland,SW,2324.9463605952
MYRN,Switzerland,SW,53.9254816011
NATN,Switzerland,SW,534.0316068751
NESNE,Switzerland,SW,0
NEWN,Switzerland,SW,0
NIBN,Switzerland,SW,0
NIHN,Switzerland,SW,76.5947629484
NOBN,Switzerland,SW,9705.2485869189
NWRN,Switzerland,SW,918.6757411466
ODHN,Switzerland,SW,995.8611143154
OERL,Switzerland,SW,20452.1859499366
OFN,Switzerland,SW,0
ORON,Switzerland,SW,191.1177759834
PARG,Switzerland,SW,1763.3360249164
PAXN,Switzerland,SW,0
PCG,Switzerland,SW,0
PEAN,Switzerland,SW,115.1736071058
PED,Switzerland,SW,0
PEDP,Switzerland,SW,0
PEL,Switzerland,SW,4.8909908871
PEP,Switzerland,SW,0
PFE,Switzerland,SW,0
PGHN,Switzerland,SW,5891.7799054101
PM,Switzerland,SW,156.2810012689
PMI,Switzerland,SW,33.5678855693
PRFN,Switzerland,SW,0
PSPN,Switzerland,SW,3471.565347791
PUBN,Switzerland,SW,112.3728227016
PUBNE,Switzerland,SW,0
PWTN,Switzerland,SW,1355.7826738955
REPI,Switzerland,SW,0
REPP,Switzerland,SW,48.7714846003
RIEN,Switzerland,SW,3201.4765255508
RLD,Switzerland,SW,0
RO,Switzerland,SW,4732.7258045911
ROL,Switzerland,SW,123.4190794786
SAHN,Switzerland,SW,150.1903333718
SANN,Switzerland,SW,135.1020878994
SCHN,Switzerland,SW,2253.9531664552
SCHPE1,Switzerland,SW,487.9916945438
SCR,Switzerland,SW,27.9155611951
SFPN,Switzerland,SW,35.9903103011
SFZN,Switzerland,SW,222.8630753259
SGKN,Switzerland,SW,1195.0628676895
SHLTN,Switzerland,SW,2.2120198408
SIN,Switzerland,SW,267.6202560849
SLB,Switzerland,SW,0
SLOG,Switzerland,SW,47.8366593609
SMET,Switzerland,SW,0
SNBN,Switzerland,SW,0
SOPN,Switzerland,SW,0
SQN,Switzerland,SW,252.6704348829
STGN,Switzerland,SW,127.8578844157
STLN,Switzerland,SW,4196.7931710693
STMN,Switzerland,SW,3183.1399238667
STRN,Switzerland,SW,0
SUN,Switzerland,SW,0
SWTQ,Switzerland,SW,617.3722459338
SWTQE,Switzerland,SW,0
TAMN,Switzerland,SW,63.1214672973
TECN,Switzerland,SW,899.9423232207
TEMN,Switzerland,SW,10530.9032183643
TIBN,Switzerland,SW,199.4416887761
TMX,Switzerland,SW,138.38735725
TOHN,Switzerland,SW,8.5915330488
UBXN,Switzerland,SW,1932.7719460145
UHRN,Switzerland,SW,7532.3013034952
USIN,Switzerland,SW,0
VAHN,Switzerland,SW,321.4211558427
VALN,Switzerland,SW,1047.0227246511
VATN,Switzerland,SW,1073.710923982
VBSN,Switzerland,SW,0
VCH,Switzerland,SW,116.2717729842
VET,Switzerland,SW,966.2014073134
VIJN,Switzerland,SW,0
VILN,Switzerland,SW,0
VLRT,Switzerland,SW,0
VONN,Switzerland,SW,701.7649094475
VPB,Switzerland,SW,43.8804937132
VZN,Switzerland,SW,43.3267966317
WARN,Switzerland,SW,0
WFT,Switzerland,SW,203.4283077633
WKB,Switzerland,SW,137.7782904603
WMN,Switzerland,SW,226.1852578152
WMNE,Switzerland,SW,0
YPSN,Switzerland,SW,50.1603414465
ZEH,Switzerland,SW,537.2707348022
ZG,Switzerland,SW,0
ZMH,Switzerland,SW,0
ZUBN,Switzerland,SW,0
ZUGN,Switzerland,SW,108.7091936786
ZWM,Switzerland,SW,0
ACDP,Israel,TA,0
ADGR,Israel,TA,47.0476410197
ADO,Israel,TA,0.4983273734
ADVT,Israel,TA,1.1073941631
AFHL,Israel,TA,69.223209136
AFID,Israel,TA,0
AFIL,Israel,TA,1784.8093205675
AFPR,Israel,TA,245.5342023301
AFRE,Israel,TA,11.0610220325
ALBA,Israel,TA,66.4694889837
ALD,Israel,TA,3.2778867228
ALGS,Israel,TA,0
ALLT,Israel,TA,957.3422540085
ALMD,Israel,TA,5.2047525666
ALVR,Israel,TA,185.815203599
AMAN,Israel,TA,0
AMOT,Israel,TA,5362.7112700427
AMPL,Israel,TA,0
AMS,Israel,TA,1.5872649671
ANGL,Israel,TA,12.698119737
ANLT,Israel,TA,44.3880493713
AOC,Israel,TA,1.785673088
APOS,Israel,TA,10.7564886377
ARAD,Israel,TA,0
ARAN,Israel,TA,147.2834236936
ARD,Israel,TA,172.997116161
ARGM,Israel,TA,1.8733417926
ARKO,Israel,TA,96.8969892721
ARPT,Israel,TA,1788.3954319991
ARYT,Israel,TA,18.1649555889
ARZM,Israel,TA,0
ASDR,Israel,TA,3.4882916138
ASDV,Israel,TA,3.091475372
ASGR,Israel,TA,113.769985004
ASHO,Israel,TA,52.5320106125
ASPR,Israel,TA,149.492675049
AUDC,Israel,TA,856.269465913
AURA,Israel,TA,19.240973584
AVER,Israel,TA,10.1326565925
AVGL,Israel,TA,145.9766985812
AVIA,Israel,TA,11.498442727
AVIV,Israel,TA,23.4398431192
AVLN,Israel,TA,113.4386895836
AYAL,Israel,TA,66.0975891106
AZRG,Israel,TA,2364.9786595917
AZRM,Israel,TA,289.8456569385
BBYL,Israel,TA,3169.0963202215
BCEL,Israel,TA,144.0221478833
BCNV,Israel,TA,170.4279617026
BCOM,Israel,TA,1941.6218710347
BEZQ,Israel,TA,13251.3000346061
BGI,Israel,TA,0.2454723728
BICL,Israel,TA,86.0915907256
BIG,Israel,TA,362.265543892
BIOV,Israel,TA,33.2993424847
BLRX,Israel,TA,465.0963202215
BLSR,Israel,TA,827.7771369247
BMDX,Israel,TA,8.914523013
BNIN,Israel,TA,0
BOLT,Israel,TA,395.6986965048
BRAM,Israel,TA,30.1201984081
BRAN,Israel,TA,283.1385396239
BRIL,Israel,TA,21.0460260699
BRIN,Israel,TA,23749.2859614719
BRMG,Israel,TA,2.5802284
BSEN,Israel,TA,18.5045564656
BSI,Israel,TA,780.639058715
BSP,Israel,TA,12.3197600646
BYAR,Israel,TA,5.0755565809
BYSD,Israel,TA,264.9717383781
CAMT,Israel,TA,888.5066328296
CAST,Israel,TA,48.1347329565
CBI,Israel,TA,936.9828123198
CDEV,Israel,TA,370.6632829623
CEL,Israel,TA,1336.7401084324
CFBI,Israel,TA,603.4892144423
CGEN,Israel,TA,2587.8251240051
CHAM,Israel,TA,4.2450109586
CII,Israel,TA,0
CISY,Israel,TA,5.3985465452
CLIS,Israel,TA,1906.550697889
CLPT,Israel,TA,68.096435575
CMER,Israel,TA,40.3202214788
CPTP,Israel,TA,3.8371207752
CRMT,Israel,TA,18.0625216288
CRNT,Israel,TA,331.6497865959
CRSO,Israel,TA,14.5142461645
CTCH,Israel,TA,59.1533048795
CTPL1,Israel,TA,0
DANE,Israel,TA,133.3302572384
DANH,Israel,TA,1.8004383435
DIMRI,Israel,TA,480.031376168
DISI,Israel,TA,3103.2691198524
DLEA,Israel,TA,589.6181797208
DLEKG,Israel,TA,4865.7053870112
DLEN,Israel,TA,212.1582650825
DNA,Israel,TA,4.2431653016
DNYA,Israel,TA,55.203599031
DORI,Israel,TA,131.9792363594
DPRM,Israel,TA,144.5186295997
DRAL,Israel,TA,13.447456454
DRCN,Israel,TA,119.7646787403
DROM,Israel,TA,8.8370054216
DRSL,Israel,TA,1.7016956973
DSCT,Israel,TA,5729.5355865729
DXIL,Israel,TA,0
ECJM,Israel,TA,1030.9913484831
ECP,Israel,TA,717.1253893183
EDRL,Israel,TA,2.1114315377
ELAL,Israel,TA,353.2033683239
ELCO,Israel,TA,526.6766639751
ELCRE,Israel,TA,85.6652439728
ELDAV,Israel,TA,1.9379397854
ELRN,Israel,TA,601.4303841274
ELSPC,Israel,TA,53.2656592456
ELTR,Israel,TA,383.6751643788
EMCO,Israel,TA,10.3209136002
EMDV,Israel,TA,10.3541354251
EMIT,Israel,TA,6836.5532356673
EMTC,Israel,TA,144.9855808052
ENDY,Israel,TA,10.5202445495
ENLT,Israel,TA,294.9692005998
ENRG,Israel,TA,0
EQTL,Israel,TA,451.9709309032
ESLT,Israel,TA,7488.4577229208
ETVW,Israel,TA,7.8569615873
EVGN,Israel,TA,1145.3279501673
EXCE,Israel,TA,4.3566732034
EXEN,Israel,TA,119.6317914408
EXPO,Israel,TA,2.0302226324
EXTR,Israel,TA,0
EZ,Israel,TA,4.0604452647
EZCH,Israel,TA,1821.1078555774
FBRT,Israel,TA,124.3188372361
FIBI,Israel,TA,644.8762256316
FIBR,Israel,TA,1.1046256777
FLSN,Israel,TA,0
FORT,Israel,TA,0
FOX,Israel,TA,6444.7654862153
FRDN,Israel,TA,8.194716807
FRUT,Israel,TA,13194.0477563733
FTIN,Israel,TA,3509.1226208329
FVT,Israel,TA,0
GAON,Israel,TA,1.9194832161
GEFEN,Israel,TA,0.0083054562
GIBC,Israel,TA,3.0656361749
GILN,Israel,TA,4.6141423463
GIVN,Israel,TA,0
GLCM,Israel,TA,9.2651978314
GLPL,Israel,TA,28.5264736417
GLVR,Israel,TA,11.9460145345
GNGR,Israel,TA,71.62625447
GOHO,Israel,TA,26.7620256085
GOLD,Israel,TA,73.4940592917
GOLF,Israel,TA,109.1576883147
GRTN,Israel,TA,0.2067135771
GSFI,Israel,TA,25.1747606414
GTR,Israel,TA,13.3330257238
HAML,Israel,TA,21.1438458876
HAP,Israel,TA,146.8404660284
HARL,Israel,TA,4301.5775752682
HDST,Israel,TA,69.7178451955
HMAM,Israel,TA,0
HOD,Israel,TA,2.611604568
IBI,Israel,TA,0
IBLD,Israel,TA,384.9551274657
ICCM,Israel,TA,93.9402468566
ICL,Israel,TA,22687.8984888684
IDBH,Israel,TA,982.1201984081
IE,Israel,TA,100.4415734225
IES,Israel,TA,96.841619564
IGLD,Israel,TA,331.5565809205
ILCO,Israel,TA,2919.5524281924
ILDC,Israel,TA,193.3094935979
IMCO,Israel,TA,43.3452532011
ININ,Israel,TA,95.7342254009
INSL,Israel,TA,874.3153766294
INTCL,Israel,TA,5.8461183528
INTP,Israel,TA,75.1182373976
INTR,Israel,TA,0
IPC,Israel,TA,0
ISAL,Israel,TA,0
ISRO,Israel,TA,3.4329219056
ISRS,Israel,TA,132.8872995732
ISTA,Israel,TA,14.0639058715
ITGI,Israel,TA,255.6751643788
ITMR,Israel,TA,532.8365440074
ITRN,Israel,TA,584.1116622448
JBKT,Israel,TA,2.2424731803
JBNK,Israel,TA,23.5459683931
JOEL,Israel,TA,1635.1689929634
KARE,Israel,TA,12.7147306494
KETR,Israel,TA,5.6753950859
KLIL,Israel,TA,98.7887876341
KLIR,Israel,TA,0
KMDA,Israel,TA,2098.8663052255
KMNH,Israel,TA,0
KMOR,Israel,TA,0
KNFM,Israel,TA,1.7884415734
KOR,Israel,TA,0
KRIS,Israel,TA,32.4411120083
KRNV,Israel,TA,11.6608605375
KRUR,Israel,TA,225.9416310993
KRYT,Israel,TA,6.965509286
KTOV,Israel,TA,8.7724074288
LAPD,Israel,TA,2.7684854078
LBTL,Israel,TA,11.4329219056
LDER,Israel,TA,138.3596723959
LDRC,Israel,TA,20.2284000461
LEVA,Israel,TA,0
LEVI,Israel,TA,0
LHIS,Israel,TA,33.6832391279
LIFE,Israel,TA,0
LODZ,Israel,TA,10.1511131618
LPSN,Israel,TA,633.724766409
LUDN,Israel,TA,142.5474679894
LUMI,Israel,TA,16408.7207290345
LVPR,Israel,TA,11.3360249164
LVR,Israel,TA,58.4039681624
MABR,Israel,TA,135.1214672973
MARA,Israel,TA,21.8821086631
MAYN,Israel,TA,1.9379397854
MBMX,Israel,TA,0
MCTC,Israel,TA,82.6715884185
MDCL,Israel,TA,354.2277079248
MDGS,Israel,TA,7.8375821894
MDPR,Israel,TA,13.7556811628
MEDI,Israel,TA,60.8559234052
MEDN,Israel,TA,82.5562348598
MEYD,Israel,TA,0
MGDL,Israel,TA,2704.1236590149
MGIC,Israel,TA,303.81912562
MGOR,Israel,TA,5.4908293921
MISH,Israel,TA,996.0087668705
MLRG,Israel,TA,4.4111200831
MLSR,Israel,TA,775.699157919
MLTM,Israel,TA,185.1784519552
MLTX,Israel,TA,0
MMAN,Israel,TA,146.2406275234
MMHD,Israel,TA,3255.368785327
MNIN,Israel,TA,89.1839889261
MNRV,Israel,TA,35.7688314685
MRPR,Israel,TA,0.6865843811
MSHR,Israel,TA,63.038412735
MSLA,Israel,TA,5.9688545392
MTCO,Israel,TA,7.8440419887
MTRN,Israel,TA,122.8949129081
MTRX,Israel,TA,825.9776214096
MZOR,Israel,TA,2396.4009689699
MZTF,Israel,TA,5583.1989848887
NAWI,Israel,TA,419.2797323797
NCT,Israel,TA,2.2147883262
NETZ,Israel,TA,2.3808974507
NFTA,Israel,TA,366.8326219864
NICE,Israel,TA,2211.0600992041
NISA,Israel,TA,51.5925712308
NRH,Israel,TA,2.0735955704
NSEL,Israel,TA,8.9588187796
NSKO,Israel,TA,83.7466835852
NSVX,Israel,TA,0
NTBA,Israel,TA,1404.3345253201
NTGR,Israel,TA,6.469950398
NTO,Israel,TA,187.8971046257
NTS,Israel,TA,5.8553466374
NTX,Israel,TA,157.8774945207
NVMI,Israel,TA,665.604798708
NXGN,Israel,TA,467.962625447
NXTM,Israel,TA,6.3675164379
OGEN,Israel,TA,22.5908409274
OHH,Israel,TA,0
ONE,Israel,TA,48.3386780482
OPAL,Israel,TA,6.3158380436
ORAD,Israel,TA,0
ORBI,Israel,TA,54.9987311109
ORCT,Israel,TA,0
ORIN,Israel,TA,7.4795247433
ORL,Israel,TA,2305.2799630869
ORMT,Israel,TA,1780.6741261968
ORTC,Israel,TA,15.3540200715
ORTM,Israel,TA,5.2711962164
OSEM,Israel,TA,2114.4676433268
PAYT,Israel,TA,1.1516899296
PCBT,Israel,TA,229.2305917638
PERI,Israel,TA,416.0867458761
PHMD,Israel,TA,564.6141423463
PHOE1,Israel,TA,732.5966086054
PIH,Israel,TA,0.1771830661
PINR,Israel,TA,0
PIU,Israel,TA,16.0461414235
PLMG,Israel,TA,5.8581151229
PLRC,Israel,TA,17.231053178
PLRM,Israel,TA,17.1193909332
PLSN,Israel,TA,1301.252739647
PLST,Israel,TA,441.6509401315
PLX,Israel,TA,580.8503864344
POLI,Israel,TA,20178.7980159188
POLRM,Israel,TA,175.6770100358
PPIL,Israel,TA,8.3054562233
PRGO,Israel,TA,0
PRSD,Israel,TA,10.6125273965
PRSK,Israel,TA,6.2014073134
PRTC,Israel,TA,59.526127581
PRTL,Israel,TA,2.1594186181
PSTI,Israel,TA,834.147421848
PTBL,Israel,TA,437.97439151
PTCH,Israel,TA,1.8087437997
PTGR,Israel,TA,0
PTNR,Israel,TA,1932.9915791902
PZOL,Israel,TA,1140.6344445726
QLTU,Israel,TA,13.763986619
QNCO,Israel,TA,1.7053870112
RAVD,Israel,TA,1.65186296
RDHL,Israel,TA,112.9542046372
REKA,Israel,TA,59.6608605375
RHTCH,Israel,TA,2.3070711731
RIMO,Israel,TA,5.4262313992
RLCO,Israel,TA,5.7169223671
RMLI,Israel,TA,1493.0626369824
ROBO,Israel,TA,0
ROSB,Israel,TA,0.3229899642
ROTS,Israel,TA,10.6752797324
RPAC,Israel,TA,7.6133348714
RSEL,Israel,TA,9.1258507325
RVL,Israel,TA,20.0327604107
SAE,Israel,TA,1330.9936555543
SALG,Israel,TA,9.1729149844
SANO1,Israel,TA,115.4181566501
SCC,Israel,TA,611.8398892606
SCIX,Israel,TA,512.4687968624
SCOP,Israel,TA,280.7539508594
SDS,Israel,TA,3.5528896066
SHAN,Israel,TA,3.5547352636
SHDSH,Israel,TA,2.6826623601
SHNP,Israel,TA,45.1318491175
SKBN,Israel,TA,1034.3818202792
SLAD,Israel,TA,0
SMCM,Israel,TA,1.4820625216
SMOG,Israel,TA,38.9802745415
SMT,Israel,TA,459.2594301534
SNCB,Israel,TA,0.060906679
SNEL,Israel,TA,93.5637328412
SNFL,Israel,TA,22.3998154343
SOLH,Israel,TA,0
SPCT,Israel,TA,41.5346637444
SPNS,Israel,TA,256.0406044526
SPNTC,Israel,TA,51.4633752451
SRAC,Israel,TA,66.009920406
SRFT,Israel,TA,14.0842080978
STCM,Israel,TA,2.928134733
STG,Israel,TA,0
STNT,Israel,TA,10.1345022494
STRS,Israel,TA,1807.81912562
SUNY,Israel,TA,0
TALD,Israel,TA,5.5941861806
TATTF,Israel,TA,11.0333371785
TAYA,Israel,TA,0
TDGN,Israel,TA,68.021686469
TDRN,Israel,TA,52.3502134041
TEFN,Israel,TA,1.8825700773
TEVA,Israel,TA,18796.6132195178
TFRE,Israel,TA,10.8893759372
TFRLF,Israel,TA,16.5121698004
TFVC,Israel,TA,0.719806206
TLSY,Israel,TA,9.2559695467
TMBU,Israel,TA,0
TOPS,Israel,TA,0
TPUZ,Israel,TA,0
TREN,Israel,TA,1.1489214442
TSEM,Israel,TA,6443.5501211212
TSNT,Israel,TA,0
TTAM,Israel,TA,250.086515169
TUBE,Israel,TA,2.8127811743
TUZA,Israel,TA,6.7772522782
TZMI,Israel,TA,1.8235090553
ULTR,Israel,TA,0
UNIT,Israel,TA,1.7552197485
UNON,Israel,TA,193.1018571923
VCTR,Israel,TA,12.4360364517
VILR,Israel,TA,65.291959857
VISN,Israel,TA,1119.9446302919
WALA,Israel,TA,0
WDMD,Israel,TA,1.2845772292
WDRE,Israel,TA,13.7686007613
WLFD,Israel,TA,179.8629599723
XENA,Israel,TA,3.8629599723
YAAD,Israel,TA,0
ZMH,Israel,TA,0
ZNKL,Israel,TA,7.1426923521
ZUR,Israel,TA,77.6052601223
AAB,Canada,TO,4.0050755566
AAV,Canada,TO,2394.6032991118
ABT,Canada,TO,651.3304879456
ABX,Canada,TO,32487.5865728458
ACC,Canada,TO,103.8182027916
ACD,Canada,TO,0
AD,Canada,TO,4014.3038412735
AEI,Canada,TO,193.124927904
AEM,Canada,TO,33158.7920175337
AEZ,Canada,TO,19.3793978544
AF,Canada,TO,5.1678394278
AFN,Canada,TO,683.0960895144
AGI,Canada,TO,1693.7150767101
AGT,Canada,TO,1591.0891683009
AGU,Canada,TO,30735.9381704926
AHX,Canada,TO,23.9418618064
AIF,Canada,TO,3814.1977159995
ALA,Canada,TO,10124.2736186411
ALB,Canada,TO,6.7735609644
ALC,Canada,TO,21.2139808513
ALS,Canada,TO,237.6098742646
AM,Canada,TO,83.6894682201
AMF,Canada,TO,24.2150190333
AMM,Canada,TO,10.0385280886
ANV,Canada,TO,448.4946360595
ANS,Canada,TO,304.8766870458
ANX,Canada,TO,4.9915791902
APY,Canada,TO,1.3980851309
AQA,Canada,TO,0
AR,Canada,TO,1819.5058253547
ARE,Canada,TO,4436.6455185143
ARG,Canada,TO,8.1744145807
ARX,Canada,TO,17462.5650017303
ARL,Canada,TO,0
ASR,Canada,TO,371.8592686584
ATA,Canada,TO,5513.8355058254
ATH,Canada,TO,7101.5803437536
ATN,Canada,TO,24.4734110047
ATP,Canada,TO,1408.4946360595
AUE,Canada,TO,0
AUM,Canada,TO,41.244895605
AUQ,Canada,TO,1523.2981889491
AVK,Canada,TO,0
AVL,Canada,TO,83.6544007383
AVP,Canada,TO,0
AXL,Canada,TO,29.1244664898
AXR,Canada,TO,265.8853385627
AXX,Canada,TO,96.8905294728
AXY,Canada,TO,39.2755796516
AZC,Canada,TO,666.8764563387
BAA,Canada,TO,141.9236359442
BAN,Canada,TO,14.2780020764
BBO,Canada,TO,191.099319414
BCB,Canada,TO,131.4698350444
BCE,Canada,TO,43594.5497750606
BCI,Canada,TO,4.0419886954
BDT,Canada,TO,180.6935055946
BIN,Canada,TO,1809.4017764448
BIR,Canada,TO,3488.4909447457
BK,Canada,TO,72.8111662245
BKI,Canada,TO,46.377667551
BKP,Canada,TO,0
BKX,Canada,TO,76.8088591533
BLD,Canada,TO,2455.2340523705
BLU,Canada,TO,54.3315261276
BLX,Canada,TO,3698.8118583458
BMO,Canada,TO,69158.6923520591
BNC,Canada,TO,22.1451147768
BNE,Canada,TO,3715.3997000808
BNK,Canada,TO,6876.4886376745
BNP,Canada,TO,6297.6786249856
BOS,Canada,TO,31.3789364402
BOY,Canada,TO,0
BQE,Canada,TO,0.1384242704
BRB,Canada,TO,27.4633752451
BRE,Canada,TO,108.9122159419
BNS,Canada,TO,111690.845080171
BRP,Canada,TO,256.7770215711
BRY,Canada,TO,503.6004152728
BSC,Canada,TO,8.0470642519
BU,Canada,TO,32.0147652555
BTO,Canada,TO,11355.9727765602
BUI,Canada,TO,1.8133579421
BX,Canada,TO,1.6380205329
BZA,Canada,TO,0
CAB,Canada,TO,140.9851193909
CAL,Canada,TO,52.0087668705
CAE,Canada,TO,7424.1227361864
CAM,Canada,TO,235.2852693506
CAX,Canada,TO,0.0645979928
CAS,Canada,TO,329.4266928135
CAZ,Canada,TO,55.7923635944
CBN,Canada,TO,8.5177067713
CBD,Canada,TO,118.0482177875
CBO,Canada,TO,1708.1065866882
CBQ,Canada,TO,151.1076248702
CBR,Canada,TO,54.1432691199
CBU,Canada,TO,0
CCM,Canada,TO,2.0302226324
CCA,Canada,TO,3452.1167378014
CCO,Canada,TO,9532.3022263237
CCZ,Canada,TO,4.3372938055
CDH,Canada,TO,56.1864113508
CDG,Canada,TO,2.2074056985
CDU,Canada,TO,0.0913600185
CDV,Canada,TO,135.5524281924
CDZ,Canada,TO,1153.5079017188
CEG,Canada,TO,0.9089860422
CEE,Canada,TO,17.6232552774
CEU,Canada,TO,3654.0242242473
CEW,Canada,TO,36.7285730765
CEZ,Canada,TO,0.2214788326
CFB,Canada,TO,0
CF,Canada,TO,5542.395201292
CFP,Canada,TO,9999.5893413312
CFW,Canada,TO,3958.0556004153
CG,Canada,TO,2698.5100934364
CGG,Canada,TO,530.2055600415
CGI,Canada,TO,314.7288037836
CFX,Canada,TO,166.4893297958
CGJ,Canada,TO,5.1124697197
CGL,Canada,TO,412.4489560503
CGR,Canada,TO,46.6342138655
CGX,Canada,TO,4214.3213750144
CGO,Canada,TO,632.5989156765
CHB,Canada,TO,298.3043026877
CHH,Canada,TO,74.6752797324
CHI,Canada,TO,7.5930326451
CHW,Canada,TO,199.5385857654
CIC,Canada,TO,152.8942207867
CIE,Canada,TO,187.7623716692
CIF,Canada,TO,91.8278924905
CIX,Canada,TO,30888.9514361518
CJT,Canada,TO,311.2515861114
CJP,Canada,TO,40.1882570077
CKE,Canada,TO,358.1275810359
CKI,Canada,TO,131.8638828008
CLL,Canada,TO,36.9103702849
CLF,Canada,TO,477.5711154689
CLO,Canada,TO,119.1814511478
CLS,Canada,TO,1574.1165070943
CLU,Canada,TO,69.404083516
CM,Canada,TO,65016.2076364056
CMG,Canada,TO,267.8048217788
CMH,Canada,TO,2.2793863191
CMR,Canada,TO,129.1959856962
CMW,Canada,TO,4.2523935863
CNE,Canada,TO,4471.6428653824
CNL,Canada,TO,1091.5768831469
CNQ,Canada,TO,81248.8573076479
CNR,Canada,TO,70436.0364517245
COP,Canada,TO,10.9632022148
COM,Canada,TO,37.0838620371
COS,Canada,TO,21625.9683931249
COW,Canada,TO,162.4039681624
CP,Canada,TO,49519.3078786481
CPD,Canada,TO,762.8884531088
